code_departement,code_canton,libelle_canton,nom,prenom,genre,date_naissance,code_CSP,fonction,age
53,5315,Meslay-Du-Maine,DUCOIN,Julie,F,1985-04-09,85,3ème Vice-président du conseil départemental,41
53,5315,Meslay-Du-Maine,ROUSSELET,Sylvain,M,1985-01-14,12,,41
53,5316,Saint-Berthevin,RICHEFOU,Olivier,M,1959-04-04,72,Président du conseil départemental,67
53,5316,Saint-Berthevin,SEGRETAIN,Corinne,F,1969-05-03,37,7ème Vice-président du conseil départemental,57
53,5317,Villaines-La-Juhel,AUREGAN,Christelle,F,1973-09-26,38,,52
53,5317,Villaines-La-Juhel,SALLARD,Jean-François,M,1954-12-23,31,,71
54,5401,Baccarat,MARCHAL,Michel,M,1948-01-16,71,,78
54,5401,Baccarat,PAYEUR,Valérie,F,1970-12-18,21,,55
54,5402,Entre Seille Et Meurthe,BOURSIER,Catherine,F,1953-05-11,74,1er Vice-président du conseil départemental,73
54,5402,Entre Seille Et Meurthe,CAPS,Antony,M,1971-06-23,37,4ème Vice-président du conseil départemental,55
54,5403,Grand Couronné,DESSEIN,Jean-Pierre,M,1964-10-19,72,,61
54,5403,Grand Couronné,KRIER,Catherine,F,1963-02-08,74,,63
54,5404,Jarny,FIAT,Caroline,F,1977-01-28,43,,49
54,5404,Jarny,ZANARDO,Jacky,M,1955-09-17,74,6ème Vice-président du conseil départemental,70
54,5405,Jarville-La-Malgrange,BINSINGER,Luc,M,1969-06-05,37,,57
54,5405,Jarville-La-Malgrange,LEMAIRE-ASSFELD,Sabine,F,1961-01-19,37,,65
54,5406,Laxou,ENGEL,Nathalie,F,1973-02-10,85,,53
54,5406,Laxou,GARCIA,Laurent,M,1970-05-31,38,,56
54,5407,Longwy,BALON,Sylvie,F,1964-03-02,33,,62
54,5407,Longwy,HAMEN,Vincent,M,1983-05-17,42,12ème Vice-président du conseil départemental,43
54,5408,Lunéville-1,HUGO,Alexandra,F,1992-07-28,45,,33
54,5408,Lunéville-1,VARIN,Christopher,M,1986-08-21,46,,39
54,5409,Lunéville-2,BAZIN,Thibault,M,1984-10-27,37,,41
54,5409,Lunéville-2,LASSUS,Anne,F,1968-01-22,85,,58
54,5410,Meine Au Saintois,KIEFFER,Denis,M,1966-02-27,34,,60
54,5410,Meine Au Saintois,THIRION,Barbara,F,1973-03-17,34,,53
54,5411,Mont-Saint-Martin,DE CARLI,Serge,M,1960-01-27,74,,66
54,5411,Mont-Saint-Martin,POPLINEAU,Monique,F,1950-05-27,74,,76
54,5412,Nancy-1,AL KATTANI,Marie,F,1986-08-08,37,,39
54,5412,Nancy-1,MARIETTE,Sylvain,M,1972-09-10,38,10ème Vice-président du conseil départemental,53
54,5413,Nancy-2,KHIROUNI,Chaynesse,F,1968-03-17,37,Président du conseil départemental,58
54,5413,Nancy-2,PERRIN,Anthony,M,1987-07-19,37,,39
54,5414,Nancy-3,ADAM,Lionel,M,1963-02-05,86,,63
54,5414,Nancy-3,SILVANI,Silvana,F,1960-03-14,74,,66
54,5415,Neuves-Maisons,BARDOT,Audrey,F,1977-05-28,48,7ème Vice-président du conseil départemental,49
54,5415,Neuves-Maisons,SCHNEIDER,Pascal,M,1958-08-29,74,8ème Vice-président du conseil départemental,67
54,5416,Le Nord-Toulois,LALANCE,Corinne,F,1973-07-03,37,,53
54,5416,Le Nord-Toulois,LOCTIN,Jean,M,1950-09-25,74,,75
54,5417,Pays De Briey,CORZANI,André,M,1957-07-26,74,2ème Vice-président du conseil départemental,68
54,5417,Pays De Briey,LUPO,Rosemary,F,1980-11-04,33,5ème Vice-président du conseil départemental,45
54,5418,Pont-À-Mousson,BERTELLE,Bernard,M,1965-04-10,37,,61
54,5418,Pont-À-Mousson,BOHRER BARREAU,Jennifer,F,1975-12-07,33,,50
54,5419,Saint-Max,PENSALFINI,Eric,M,1958-03-03,74,,68
54,5419,Saint-Max,SCAGLIA,Sylvaine,F,1960-02-01,47,,66
54,5420,Toul,MARTIN TRIFFANDIER,Emilien,M,1990-12-14,37,,35
54,5420,Toul,PILOT,Michèle,F,1948-04-09,77,11ème Vice-président du conseil départemental,78
54,5421,Val De Lorraine Sud,AMAH,Marie-José,F,1970-06-14,43,3ème Vice-président du conseil départemental,56
54,5421,Val De Lorraine Sud,LAMOTTE,Séverin,M,1984-12-15,55,,41
54,5422,Vandoeuvre-Lès-Nancy,CRUNCHANT-DUVAL,Sylvie,F,1958-07-10,42,13ème Vice-président du conseil départemental,68
54,5422,Vandoeuvre-Lès-Nancy,THIRIET,Sylvain,M,1969-10-05,34,,56
54,5423,Villerupt,SILVESTRI,Annie,F,1953-01-18,77,9ème Vice-président du conseil départemental,73
54,5423,Villerupt,TROMBINI,Bruno,M,1958-04-04,37,,68
55,5501,Ancerville,CANOVA,Jean-Louis,M,1956-08-11,33,,69
55,5501,Ancerville,SIGOT-LEMOINE,Hélène,F,1965-02-07,37,1er Vice-président du conseil départemental,61
55,5502,Bar-Le-Duc-1,DEJAIFFE,Benoît,M,1980-10-27,34,,45
55,5502,Bar-Le-Duc-1,TANGRE,Charline,F,1993-07-15,43,,33
55,5503,Bar-Le-Duc-2,ABBAS,Gérard,M,1944-06-07,74,2ème Vice-président du conseil départemental,82
55,5503,Bar-Le-Duc-2,JOLY,Martine,F,1951-05-28,74,,75
55,5504,Belleville-Sur-Meuse,DIDRY,Julien,M,1962-08-24,37,10ème Vice-président du conseil départemental,63
55,5504,Belleville-Sur-Meuse,SOUBRIER,Marie-Paule,F,1953-04-10,74,,73
55,5505,Bouligny,WATRIN,Benoit,M,1980-09-07,13,,45
55,5506,Clermont-En-Argonne,LAMORLETTE,Jean-François,M,1950-11-22,71,,75
55,5506,Clermont-En-Argonne,PALANSON,Arlette,F,1947-06-20,75,,79
55,5507,Commercy,COMBE,Danielle,F,1948-03-03,77,,78
55,5507,Commercy,VAUTRIN,Jean-Philippe,M,1965-10-05,33,8ème Vice-président du conseil départemental,60
55,5508,Dieue-Sur-Meuse,NAHANT,Serge,M,1957-03-10,71,4ème Vice-président du conseil départemental,69
55,5508,Dieue-Sur-Meuse,SERRE,Frédérique,F,1956-05-22,48,,70
55,5509,Etain,STEIN,Jérôme,M,1975-02-17,45,,51
55,5509,Etain,STRAUSS,Marie-Astrid,F,1964-04-03,42,,62
55,5510,Ligny-En-Barrois,BOUR,Rémy,M,1967-08-03,37,,58
55,5510,Ligny-En-Barrois,PERIN,Isabelle,F,1967-01-20,34,7ème Vice-président du conseil départemental,59
55,5511,Montmédy,AARNINK-GÉMINEL,Dominique,F,1956-03-22,86,,70
55,5511,Montmédy,FOCKS,Pierre-Emmanuel,M,1981-09-25,33,,44
55,5512,Revigny-Sur-Ornain,BURGAIN,Pierre,M,1957-05-27,75,,69
55,5512,Revigny-Sur-Ornain,JOCHYMSKI,Isabelle,F,1973-03-27,45,,53
55,5513,Saint-Mihiel,DENOYELLE,Sylvain,M,1964-03-06,31,,62
55,5513,Saint-Mihiel,TONNER,Marie-Christine,F,1962-09-08,75,5ème Vice-président du conseil départemental,63
55,5514,Stenay,PERRIN,Stéphane,M,1968-09-03,85,6ème Vice-président du conseil départemental,57
55,5514,Stenay,WOITIER,Valérie,F,1973-07-10,31,,53
55,5515,Vaucouleurs,ROCHON,Sylvie,F,1966-01-15,54,,60
55,5516,Verdun-1,GRETZ,Dominique,F,1975-07-04,43,,51
55,5516,Verdun-1,HAZARD,Samuel,M,1979-05-28,42,,47
55,5517,Verdun-2,DUMONT,Jérôme,M,1977-03-15,45,Président du conseil départemental,49
55,5517,Verdun-2,PHILIPPE,Véronique,F,1964-12-22,31,9ème Vice-président du conseil départemental,61
56,5601,Auray,JALU,Michel,M,1952-01-27,74,,74
56,5601,Auray,LE BRETON,Marie José,F,1953-02-13,75,5ème Vice-président du conseil départemental,73
56,5602,Gourin,GUEGAN,Dominique,F,1957-07-07,71,,69
56,5602,Gourin,LE NINIVEN,Dominique,M,1953-03-04,74,6ème Vice-président du conseil départemental,73
56,5603,Grand-Champ,GUEGAN,Pierre,M,1959-11-09,74,Président de commission du conseil départemental,66
56,5603,Grand-Champ,LE MEUR,Dominique,F,1963-01-10,75,,63
56,5604,Guer,HERRY,Marie-Hélène,F,1970-07-02,42,Président de commission du conseil départemental,56
56,5604,Guer,POULAIN,Thierry,M,1967-04-11,23,Président de commission du conseil départemental,59
56,5605,Guidel,BALLESTER,Françoise,F,1960-01-18,86,,66
56,5605,Guidel,LE NAY,Gwenn,M,1975-11-05,37,,50
56,5606,Hennebont,JOURDA,Muriel,F,1967-10-27,31,Président de commission du conseil départemental,58
56,5606,Hennebont,LOHEZIC,Stephane,M,1965-10-23,37,Président de commission du conseil départemental,60
56,5607,Lanester,CARIS,Alain,M,1958-03-02,75,,68
56,5607,Lanester,COCHÉ,Myrianne,F,1958-04-24,75,,68
56,5608,Lorient-1,GLAZ,Mathieu,M,1986-11-04,34,,39
56,5608,Lorient-1,QUÉRIC,Catherine,F,1965-08-17,43,,60
56,5609,Lorient-2,HBILA,Chafik,M,1984-01-18,31,,42
56,5609,Lorient-2,METAYER,Rozenn,F,1976-03-08,34,,50
56,5610,Moréac,GUEGAN,Rozenn,F,1975-04-16,45,,51
56,5610,Moréac,HAMON,Stephane,M,1963-04-26,22,,63
56,5611,Muzillac,GUIHARD,Alain,M,1952-07-09,75,,74
56,5611,Muzillac,JARLIGANT,Marie Odile,F,1948-12-20,72,Président de commission du conseil départemental,77
56,5612,Ploemeur,LOAS,Ronan,M,1982-04-15,37,2ème Vice-président du conseil départemental,44
56,5612,Ploemeur,ROUSSET,Marianne,F,1964-06-03,37,,62
56,5613,Ploërmel,JAGOUDET,Nicolas,M,1972-04-01,22,,54
56,5613,Ploërmel,RENAUDIE,Hania,F,1978-12-28,34,,47
56,5614,Pluvigner,LE QUER,Marie-Christine,F,1967-04-11,12,7ème Vice-président du conseil départemental,59
56,5614,Pluvigner,ROBELET,Fabrice,M,1968-09-24,31,8ème Vice-président du conseil départemental,57
56,5615,Pontivy,PERRAULT,Soizic,F,1977-02-18,34,9ème Vice-président du conseil départemental,49
56,5615,Pontivy,QUÉRO,Benoît,M,1976-09-07,31,10ème Vice-président du conseil départemental,49
56,5616,Questembert,LE BOTERFF,Marie,F,1976-10-21,43,,49
56,5616,Questembert,LEMAIRE,Boris,M,1976-12-15,38,,49
56,5617,Quiberon,BELLEC,Karine,F,1973-04-06,33,1er Vice-président du conseil départemental,53
56,5617,Quiberon,PIERRE,Gérard,M,1951-05-15,72,4ème Vice-président du conseil départemental,75
56,5618,Séné,JEHANNO,Anne,F,1973-12-06,34,,52
56,5618,Séné,LAPPARTIENT,David,M,1973-05-31,85,Président du conseil départemental,53
56,5619,Vannes-1,AZGAG,Mohamed,M,1954-02-08,23,,72
56,5619,Vannes-1,PENHOUET,Christine,F,1962-05-09,33,11ème Vice-président du conseil départemental,64
56,5620,Vannes-2,BERTHOLOM,Denis,M,1964-09-06,37,,61
56,5620,Vannes-2,LEBRETON,Sophie,F,1964-02-06,37,Président de commission du conseil départemental,62
56,5621,Vannes-3,DUFEIGNEUX,Gilles,M,1964-05-18,33,12ème Vice-président du conseil départemental,62
56,5621,Vannes-3,FAVENNEC,Gaëlle,F,1971-02-12,46,3ème Vice-président du conseil départemental,55
57,5701,Algrange,REBSTOCK PINNA,Alexandra,F,1979-02-25,42,,47
57,5701,Algrange,WEIS,Mathieu,M,1984-10-01,37,,41
57,5702,Bitche,PASTOR,Sophie,F,1978-04-09,42,,48
57,5702,Bitche,SUCK,David,M,1981-08-28,13,3ème Vice-président du conseil départemental,44
57,5703,Boulay-Moselle,DASTILLUNG,Jean-Paul,M,1952-01-01,74,,74
57,5703,Boulay-Moselle,MAGRAS,Ginette,F,1973-01-19,43,10ème Vice-président du conseil départemental,53
57,5704,Bouzonville,BOHR,Estelle,F,1977-12-11,42,,48
57,5704,Bouzonville,CHABANE,Armel,M,1991-01-20,74,5ème Vice-président du conseil départemental,35
57,5705,Les Coteaux De Moselle,FRANÇOIS,Jean,M,1950-04-28,74,,76
57,5705,Les Coteaux De Moselle,LAPAQUE,Bernadette,F,1954-04-03,74,,72
57,5706,Fameck,DICK,Rémy,M,1994-07-23,33,13ème Vice-président du conseil départemental,32
57,5706,Fameck,KLEBER-MASET,Laurence,F,1981-04-20,43,,45
57,5707,Faulquemont,BECKER,Marie-Elisabeth,F,1961-11-03,48,,64
57,5707,Faulquemont,SACCANI,Jean-Luc,M,1952-09-17,74,15ème Vice-président du conseil départemental,73
57,5708,Forbach,LORIA-MANCK,Christelle,F,1986-05-29,33,,40
57,5708,Forbach,SCHUH,Gilbert,M,1953-06-07,74,7ème Vice-président du conseil départemental,73
57,5709,Freyming-Merlebach,MULLER,Laurent,M,1973-06-11,37,,53
57,5709,Freyming-Merlebach,THIEL-MIESZKALSKI,Mélanie,F,1982-12-08,33,,43
57,5710,Hayange,AMBROSIN-CHINI,Nathalie,F,1978-06-01,54,,48
57,5710,Hayange,CORRADI,Luc,M,1949-08-02,74,,76
57,5711,Metz-1,THIL,Patrick,M,1951-10-20,74,,74
57,5711,Metz-1,TRAN,Doan,F,1972-01-01,33,,54
57,5712,Metz-2,ARNOLD,Patricia,F,1954-11-02,23,,71
57,5712,Metz-2,KHALIFÉ,Khalifé,M,1953-10-10,31,,72
57,5713,Metz-3,LEBEAU,Emmanuel,M,1972-06-02,23,,54
57,5713,Metz-3,STÉMART,Anne,F,1969-09-30,12,14ème Vice-président du conseil départemental,56
57,5714,Metzervisse,TACCONI,Pierre,M,1991-09-19,38,,34
57,5714,Metzervisse,TONIN,Magaly,F,1973-11-07,54,,52
57,5715,Montigny-Lès-Metz,BOHL,Jean-Luc,M,1959-11-28,37,,66
57,5715,Montigny-Lès-Metz,KUNTZ,Marie-Louise,F,1961-02-23,86,4ème Vice-président du conseil départemental,65
57,5716,Le Pays Messin,GRÉLOT,Patrick,M,1974-03-16,48,,52
57,5716,Le Pays Messin,ZIMMERMANN,Marie-Jo,F,1951-04-29,74,,75
57,5717,Phalsbourg,FOGEL-GOSSÉ,Véréna,F,1972-10-07,42,,53
57,5717,Phalsbourg,REICHHELD,Patrick,M,1969-03-26,12,,57
57,5718,Rombas,CALCARI-JEAN,Danielle,F,1961-10-20,74,,64
57,5718,Rombas,FOURNIER,Lionel,M,1955-01-18,74,,71
57,5719,Saint-Avold,PILI,Flora,F,1997-07-21,45,,29
57,5719,Saint-Avold,SCHULER,Emmanuel,M,1974-05-11,23,,52
57,5720,Sarralbe,BORYSIAK,Laurence,F,1964-10-20,37,,61
57,5720,Sarralbe,DIDIOT,Pierre-Jean,M,1958-10-05,74,,67
57,5721,Sarrebourg,HERZOG,Christine,F,1968-12-30,23,,57
57,5721,Sarrebourg,SIMON,Bernard,M,1950-09-29,74,11ème Vice-président du conseil départemental,75
57,5722,Sarreguemines,CUNAT,Jean-Claude,M,1956-06-18,33,,70
57,5722,Sarreguemines,FIRTION,Evelyne,F,1965-03-08,86,,61
57,5723,Le Saulnois,BENIMEDDOURENE,Gaëtan,M,1964-02-20,74,,62
57,5723,Le Saulnois,BOUSCHBACHER,Sylvie,F,1975-06-01,45,,51
57,5724,Le Sillon Mosellan,FREYBURGER,Julien,M,1977-06-09,33,1er Vice-président du conseil départemental,49
57,5724,Le Sillon Mosellan,ROMILLY,Valérie,F,1964-03-23,85,,62
57,5725,Stiring-Wendel,HAAG,Elisabeth,F,1958-03-03,77,6ème Vice-président du conseil départemental,68
57,5725,Stiring-Wendel,KIEFFER,Constant,M,1955-11-08,74,,70
57,5726,Thionville,CUNY,Pierre,M,1957-05-26,31,,69
57,5726,Thionville,SCHNEIDER,Brigitte,F,1968-03-24,74,8ème Vice-président du conseil départemental,58
57,5727,Yutz,WEITEN,Patrick,M,1954-07-01,74,Président du conseil départemental,72
57,5727,Yutz,ZIROVNIK,Rachel,F,1972-04-02,85,12ème Vice-président du conseil départemental,54
58,5801,La Charité-Sur-Loire,DELAPORTE,Blandine,F,1975-02-25,45,1er Vice-président du conseil départemental,51
58,5801,La Charité-Sur-Loire,GUYOT,Thierry,M,1967-04-26,21,,59
58,5802,Château-Chinon,DARDANT,Michèle,F,1947-09-29,42,9ème Vice-président du conseil départemental,78
58,5802,Château-Chinon,JOLY,Patrice,M,1957-05-05,33,,69
58,5803,Clamecy,CAMAIN,Anouck,F,1981-03-17,46,,45
58,5803,Clamecy,DENIAUX,Christophe,M,1970-05-11,33,,56
58,5804,Corbigny,BAZIN,Fabien,M,1967-01-10,33,Président du conseil départemental,59
58,5804,Corbigny,BERNARD,Séverine,F,1972-10-19,43,,53
58,5805,Cosne-Cours-Sur-Loire,CHENE,Anne-Marie,F,1956-06-19,74,,70
58,5805,Cosne-Cours-Sur-Loire,MICHOT,Franck,M,1972-06-10,37,,54
58,5806,Decize,GUYOT,Justine,F,1991-06-16,33,5ème Vice-président du conseil départemental,35
58,5806,Decize,ROY,Frédéric,M,1980-01-15,31,,46
58,5807,Fourchambault,BÉZÉ,Stéphanie,F,1976-04-23,31,,50
58,5807,Fourchambault,HERTELOUP,Alain,M,1959-07-19,74,2ème Vice-président du conseil départemental,67
58,5808,Guérigny,BOUCHARD,Corinne,F,1958-11-04,75,,67
58,5808,Guérigny,GAUTHIER,Jean-Luc,M,1963-09-04,13,,62
58,5809,Imphy,BARBIER,Daniel,M,1964-06-25,34,6ème Vice-président du conseil départemental,62
58,5809,Imphy,JULIEN,Joëlle,F,1956-03-18,37,7ème Vice-président du conseil départemental,70
58,5810,Luzy,GUÉRIN,Jocelyne,F,1953-06-30,74,3ème Vice-président du conseil départemental,73
58,5810,Luzy,MULOT,Michel,M,1954-01-16,74,,72
58,5811,Nevers-1,AUGENDRE,Maryse,F,1944-03-07,77,,82
58,5811,Nevers-1,FALLET,Jean-Paul,M,1954-05-08,74,,72
58,5812,Nevers-2,BARAO,Laurence,F,1973-09-09,45,,52
58,5812,Nevers-2,MALUS,Jérôme,M,1974-06-08,55,,52
58,5813,Nevers-3,GAUDIN,Martine,F,1952-02-08,42,,74
58,5813,Nevers-3,SÉJEAU,Wilfrid,M,1979-10-21,22,4ème Vice-président du conseil départemental,46
58,5814,Nevers-4,KHOURI,Véronique,F,1963-08-03,33,,62
58,5814,Nevers-4,SUET,Michel,M,1952-02-19,74,,74
58,5815,Pouilly-Sur-Loire,BONDEUX,Patrick,M,1965-07-09,38,,61
58,5815,Pouilly-Sur-Loire,DE MAURAIGE,Pascale,F,1950-03-04,75,,76
58,5816,Saint-Pierre-Le-Moûtier,DE RIBEROLLES,Marie-France,F,1944-10-11,77,,81
58,5816,Saint-Pierre-Le-Moûtier,VERRON,David,M,1970-04-01,53,,56
58,5817,Varennes-Vauzelles,DESABRE,Eliane,F,1957-02-03,75,,69
58,5817,Varennes-Vauzelles,LECHER,Lionel,M,1965-01-20,77,8ème Vice-président du conseil départemental,61
59,5901,Aniche,BEAUCHAMP,Charles,M,1956-04-05,75,,70
59,5901,Aniche,LUCAS,Maryline,F,1963-07-13,56,,63
59,5902,Annoeullin,CIETERS,Marie,F,1968-03-30,31,12ème Vice-président du conseil départemental,58
59,5902,Annoeullin,WAYMEL,Philippe,M,1949-04-02,74,,77
59,5903,Anzin,BERNARD,Pierre-Michel,M,1963-01-13,31,,63
59,5903,Anzin,GRÉAUME,Michelle,F,1967-10-30,33,,58
59,5904,Armentières,DELRUE,Sylvie,F,1962-08-17,85,,63
59,5904,Armentières,PLOUY,Michel,M,1974-11-23,37,,51
59,5905,Aulnoye-Aymeries,DENYS,Agnès,F,1968-10-21,37,,57
59,5905,Aulnoye-Aymeries,LAVALLÉE,Éric,M,1965-03-04,75,,61
59,5906,Aulnoy-Lez-Valenciennes,CHOAIN,Isabelle,F,1960-07-19,86,,66
59,5906,Aulnoy-Lez-Valenciennes,DULIEU,Jean-Claude,M,1954-09-03,74,,71
59,5907,Avesnes-Sur-Helpe,SEGUIN,Sebastien,M,1978-03-27,21,15ème Vice-président du conseil départemental,48
59,5907,Avesnes-Sur-Helpe,VAN CAUWENBERGE,Aude,F,1973-09-26,46,,52
59,5908,Bailleul,DIEUSAERT,Stéphane,M,1970-06-27,12,,56
59,5908,Bailleul,SANDRA,Marie,F,1981-08-28,43,,44
59,5909,Cambrai,LABADENS,Sylvie,F,1964-11-07,33,,61
59,5909,Cambrai,SIEGLER,Nicolas,M,1980-12-06,34,5ème Vice-président du conseil départemental,45
59,5910,Le Cateau-Cambrésis,CAREMELLE,Yannick,M,1970-01-10,31,,56
59,5911,Caudry,BOISSEAUX,Anne-Sophie,F,1973-06-01,37,,53
59,5911,Caudry,BRICOUT,Frédéric,M,1972-02-28,85,,54
59,5912,Coudekerque-Branche,BAILLEUL,Barbara,F,1974-05-03,34,,52
59,5912,Coudekerque-Branche,DARCOURT,Jean-Luc,M,1957-02-12,34,,69
59,5913,Croix,CAUCHE,Regis,M,1953-05-20,74,,73
59,5913,Croix,COEVOET,Barbara,F,1972-03-05,33,13ème Vice-président du conseil départemental,54
59,5914,Denain,DENIZON ZAWIEJA,Isabelle,F,1971-08-09,42,,54
59,5914,Denain,LEFEBVRE,Michel,M,1947-01-26,74,,79
59,5915,Douai,POIRET,Christian,M,1957-11-12,74,Président du conseil départemental,68
59,5915,Douai,SANCHEZ,Caroline,F,1977-06-18,33,,49
59,5916,Dunkerque-1,BARTHOLOMÉUS,Grégory,M,1986-07-21,45,,40
59,5916,Dunkerque-1,DECODTS,Christine,F,1966-05-19,74,,60
59,5917,Dunkerque-2,ARLABOSSE,Martine,F,1961-09-09,22,11ème Vice-président du conseil départemental,64
59,5917,Dunkerque-2,CHRISTOPHE,Paul,M,1971-02-10,33,,55
59,5918,Faches-Thumesnil,CADART,François-Xavier,M,1972-02-07,85,10ème Vice-président du conseil départemental,54
59,5918,Faches-Thumesnil,SEELS,Frédérique,F,1970-08-24,23,8ème Vice-président du conseil départemental,55
59,5919,Fourmies,DEVOS,Carole,F,1969-02-03,85,,57
59,5919,Fourmies,HIRAUX,Mickaël,M,1972-01-07,85,14ème Vice-président du conseil départemental,54
59,5920,Grande-Synthe,FERNANDEZ,Isabelle,F,1966-08-29,34,,59
59,5920,Grande-Synthe,RINGOT,Bertrand,M,1966-11-23,33,,59
59,5921,Hazebrouck,BELLEVAL,Valentin,M,1992-04-26,85,9ème Vice-président du conseil départemental,34
59,5921,Hazebrouck,EVRARD,Monique,F,1957-07-24,77,,69
59,5922,Lambersart,FAUCHILLE,Marie-Laurence,F,1958-12-02,74,,67
59,5922,Lambersart,HOUSSIN,Jacques,M,1964-02-16,22,,62
59,5923,Lille-1,LEPRÊTRE,Sébastien,M,1971-02-17,33,,55
59,5923,Lille-1,MASSE,Elisabeth,F,1954-09-08,33,,71
59,5924,Lille-2,CATHELAIN,Loïc,M,1981-08-28,45,2ème Vice-président du conseil départemental,44
59,5924,Lille-2,CHAMPAULT,Marie,F,1967-03-08,46,,59
59,5925,Lille-3,JAMELIN,Simon,M,1982-02-15,42,,44
59,5925,Lille-3,SCAVENNEC,Céline,F,1974-12-21,23,,51
59,5926,Lille-4,BOCQUET,Stéphanie,F,1970-01-06,33,,56
59,5926,Lille-4,PERIN,Laurent,M,1974-12-12,33,,51
59,5927,Lille-5,GUIZIOU,Maël,M,1993-07-20,43,,33
59,5927,Lille-5,MIKOLAJCZAK,Anne,F,1963-05-22,33,,63
59,5928,Lille-6,CAREMELLE,Olivier,M,1967-09-27,34,,58
59,5928,Lille-6,CONSEIL,Valérie,F,1966-05-20,34,,60
59,5929,Marly,DESCAMPS,Béatrice,F,1961-04-24,74,,65
59,5929,Marly,VERFAILLIE,Jean-Noël,M,1983-10-13,23,,42
59,5930,Maubeuge,LEBLANC,Nicolas,M,1983-10-14,33,,42
59,5930,Maubeuge,ROUSSELLE,Marie-Paule,F,1949-06-02,74,,77
59,5931,Orchies,DETAVERNIER,Jean Luc,M,1952-12-12,74,3ème Vice-président du conseil départemental,73
59,5931,Orchies,QUATREBOEUFS-NIKLIKOWSKI,Marie-Hélène,F,1975-12-12,52,,50
59,5932,Roubaix-1,GACEM,Michel,M,1963-11-03,47,,62
59,5932,Roubaix-1,ZOUGGAGH,Karima,F,1978-11-18,37,,47
59,5933,Roubaix-2,CAILLIERET,Benjamin,M,1994-06-25,43,,32
59,5933,Roubaix-2,FAHEM,Soraya,F,1968-07-31,33,,57
59,5934,Saint-Amand-Les-Eaux,DEROEUX,Claudine,F,1956-12-09,77,,69
59,5934,Saint-Amand-Les-Eaux,RENAUD,Éric,M,1960-08-28,74,,65
59,5935,Sin-Le-Noble,BRIDOUX,Josyane,F,1949-03-09,75,,77
59,5935,Sin-Le-Noble,DELANNOY,Frédéric,M,1968-08-27,33,,57
59,5936,Templeuve-en-Pévèle,MONNET,Luc,M,1962-10-03,46,,63
59,5936,Templeuve-en-Pévèle,PARMENTIER-LECOCQ,Charlotte,F,1977-07-17,85,,49
59,5937,Tourcoing-1,LEDOUX,Vincent,M,1966-06-21,34,,60
59,5937,Tourcoing-1,TONNERRE DESMET,Marie,F,1970-11-06,37,6ème Vice-président du conseil départemental,55
59,5938,Tourcoing-2,ACHIBA,Salim,M,1953-04-14,74,,73
59,5938,Tourcoing-2,BECUE,Doriane,F,1985-10-30,31,1er Vice-président du conseil départemental,40
59,5939,Valenciennes,DEGALLAIX,Laurent,M,1965-09-11,33,,60
59,5939,Valenciennes,LÉTARD,Valérie,F,1962-10-13,75,,63
59,5940,Villeneuve-D'Ascq,MANIER,Didier,M,1962-02-23,33,,64
59,5940,Villeneuve-D'Ascq,MARTIN,Françoise,F,1960-04-23,74,,66
59,5941,Wormhout,VALOIS,Patrick,M,1960-03-28,31,4ème Vice-président du conseil départemental,66
59,5941,Wormhout,VANPEENE,Anne,F,1964-07-12,74,,62
60,6001,Beauvais-1,LEFEBVRE,Brigitte,F,1966-10-16,48,,59
60,6001,Beauvais-1,LOCQUET,Charles,M,1969-01-17,23,8ème Vice-président du conseil départemental,57
60,6002,Beauvais-2,LEFEBVRE,Nadège,F,1960-10-25,33,Président du conseil départemental,65
60,6002,Beauvais-2,PIA,Franck,M,1961-10-24,37,4ème Vice-président du conseil départemental,64
60,6003,Chantilly,MARCHAND,Patrice,M,1950-12-21,74,2ème Vice-président du conseil départemental,75
60,6003,Chantilly,WOJTOWIEZ,Isabelle,F,1968-11-14,85,,57
60,6004,Chaumont-En-Vexin,BIBERON,Benoît,M,1971-12-26,13,,54
60,6004,Chaumont-En-Vexin,LEVESQUE,Sophie,F,1967-02-28,46,1er Vice-président du conseil départemental,59
60,6005,Clermont,MINOT,Maxime,M,1987-07-20,77,,39
60,6005,Clermont,VAN ELSUWE,Ophélie,F,1978-10-11,72,,47
60,6006,Compiègne-1,CARLIER,Danielle,F,1948-09-20,74,,77
60,6006,Compiègne-1,DE VALROGER,Eric,M,1956-12-05,33,,69
60,6007,Compiègne-2,DE FIGUEIREDO,Sandrine,F,1974-06-06,37,,52
60,6007,Compiègne-2,DESESSART,Jean,M,1947-01-08,74,6ème Vice-président du conseil départemental,79
60,6008,Creil,AKABLI,Adnane,M,1982-02-09,23,,44
60,6008,Creil,LAVALETTE,Dominique,F,1954-03-27,75,,72
60,6009,Crépy-En-Valois,CHAPOTON,Luc,M,1962-05-08,33,,64
60,6009,Crépy-En-Valois,CONNELL,Sandrine,F,1976-12-26,31,,49
60,6010,Estrées-Saint-Denis,DHAMY,Anaïs,F,1983-01-17,23,3ème Vice-président du conseil départemental,43
60,6010,Estrées-Saint-Denis,FONTAINE,Patrice,M,1958-07-31,33,,67
60,6011,Grandvilliers,BORGOO,Martine,F,1954-05-07,12,11ème Vice-président du conseil départemental,72
60,6011,Grandvilliers,VERBEKE,Pascal,M,1970-10-29,12,12ème Vice-président du conseil départemental,55
